,Name,Platform,Max_Players,Genre,Publisher,Review_Score,US_Sales,Used_Price,Age_Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,US.Sales..millions.,Year,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Multiplatform,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform.1,Isometric,SideScrolling,TopDown,ThirdPerson,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer
669,The Dark Spire,DS,1,Role-Playing,Success,69,0.04,24.95,E10+,56.01666667,82.06666667,45,6,39.2,0.04,2008,0,0,4,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,0,0,0,0.04,69,23,7.7,21,Success
670,The Darkness,PS3,1,Shooter,Take-Two Interactive,80,0.2,14.95,M,10.9,17.06666667,10,90,7.966666667,0.2,2007,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.33,0,0.13,0.66,80,35,7.7,107,Starbreeze
671,The Darkness,X360,1,Shooter,Take-Two Interactive,82,0.36,14.95,M,10.9,17.06666667,10,90,7.966666667,0.36,2007,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36,0.04,0.01,0.03,0.44,82,63,8.1,196,Starbreeze
672,The Elder Scrolls IV: Oblivion,PS3,1,Role-Playing,Ubisoft,93,1.2,17.95,M,101.0833333,310.2666667,80,518,47.51666667,1.2,2007,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.69,0.85,0.14,0.43,3.1,93,45,8,604,4J Studios
673,The Elder Scrolls IV: Oblivion,X360,1,Role-Playing,Take-Two Interactive,94,2.12,19.95,M,101.0833333,310.2666667,80,518,47.51666667,2.12,2006,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.82,1.03,0.13,0.4,4.38,94,90,8.7,1109,Bethesda Softworks
674,The Golden Compass,PS3,1,Action,Sega,40,0.12,12.95,E10+,8.566666667,12.13333333,7,5,6.383333333,0.12,2007,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.1,0,0.05,0.28,40,17,4.8,16,Shiny Entertainment
675,The Golden Compass,PSP,1,Action,Sega,28,0.1,14.95,E10+,8.566666667,12.13333333,7,5,6.383333333,0.1,2007,0,0,3,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,0.16,0,0.1,0.37,28,4,4.1,7,Shiny Entertainment
676,The Golden Compass,Wii,1,Action,Sega,35,0.26,14.95,E10+,8.566666667,12.13333333,7,5,6.383333333,0.26,2007,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,0.28,0,0.07,0.6,35,12,6.8,6,Shiny Entertainment
677,The Golden Compass,X360,1,Action,Sega,41,0.27,9.95,E10+,8.566666667,12.13333333,7,5,6.383333333,0.27,2007,0,0,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.12,0,0.04,0.46,41,25,4.1,14,Shiny Entertainment
678,The House of the Dead 2 & 3 Return,Wii,2,Shooter,Sega,66,0.74,17.95,M,6.7,11.16666667,4,7,3.15,0.74,2008,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.77,0.49,0.03,0.15,1.44,NA,NA,NA,NA,
679,The Incredible Hulk,PS3,1,Action,Sega,55,0.21,16.95,T,5.216666667,5.216666667,5.216666667,1,5.216666667,0.21,2008,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,0.02,0,0.02,0.26,55,26,6.8,20,Edge of Reality
680,The Incredible Hulk,Wii,1,Action,Sega,46,0.29,16.95,T,5.216666667,5.216666667,5.216666667,1,5.216666667,0.29,2008,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.01,0,0.02,0.31,46,21,NA,NA,Edge of Reality
681,The Incredible Hulk,X360,1,Action,Sega,55,0.22,17.95,T,5.216666667,5.216666667,5.216666667,1,5.216666667,0.22,2008,0,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,0.02,0,0.02,0.26,55,42,6.4,24,Edge of Reality
682,The Last Remnant,X360,1,Role-Playing,Square Enix,66,0.23,14.95,M,87.28333333,151.5666667,75,73,55.56666667,0.23,2008,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.2,0.18,0.06,0.68,66,49,6.9,122,Square Enix
683,The Legend of Heroes III: Song of the Ocean,PSP,1,Role-Playing,Namco Bandai Games,58,0.03,17.95,E10+,49.88333333,57.46666667,50,4,42.25,0.03,2007,1,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0,0,0,0.03,58,17,6.1,7,Microvision
684,The Legend of Heroes: A Tear of Vermillion,PSP,1,Role-Playing,Namco Bandai Games,68,0.08,17.95,T,31.28333333,38.76666667,29.83333333,9,26.76666667,0.08,2005,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08,0,0,0.01,0.09,68,24,7.7,26,Microvision
685,The Legend of Kage 2,DS,1,Action,Square Enix,70,0.03,14.95,E10+,3.333333333,3.333333333,3.333333333,1,3.333333333,0.03,2008,1,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.07,0,0,0,0.07,70,21,6.3,4,Taito Corporation
686,The Legend of Zelda: Phantom Hourglass,DS,1,Action,Nintendo,90,1.92,24.95,E,20.21666667,40.18333333,19.4,153,14.65,1.92,2007,1,0,3,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.85,1.8,0.95,0.48,5.08,90,57,8,416,Nintendo
687,The Legend of Zelda: Twilight Princess,Wii,1,Action,Nintendo,95,3.33,39.95,T,45.6,75.23333333,43,528,32,3.33,2006,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.74,2.14,0.6,0.68,7.15,95,73,9,1658,Nintendo
688,The Legendary Starfy,DS,1,Platform,Nintendo,75,0.5,24.95,E,14.25,18.53333333,9.9,11,9.033333333,0.5,2008,0,0,4,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6,0,0.2,0.05,0.85,75,25,8.4,26,TOSE
689,The Orange Box,X360,1,Shooter,Electronic Arts,96,1.06,17.95,M,34.01666667,113.75,29,33,24.45,1.06,2007,1,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.09,0.53,0.02,0.17,1.82,96,54,8.9,797,Valve Software
690,The Outfit,X360,2,Action,THQ,70,0.23,14.95,M,7.866666667,7.933333333,7.866666667,2,7.8,0.23,2006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0.02,0,0.02,0.25,70,52,7.5,48,Relic
691,The Rub Rabbits!,DS,2,Puzzle,Sega,68,0.02,17.95,T,3.166666667,3.866666667,2.333333333,3,2.45,0.02,2005,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.03,0,0.04,0,0.07,NA,NA,NA,NA,
692,The Settlers,DS,1,Action,Ubisoft,39,0.09,17.95,E,7.183333333,9.5,4.833333333,3,4.866666667,0.09,2007,0,1,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0.01,0.11,39,6,5.6,7,Blue Byte
693,The Simpsons Game,DS,1,Action,Electronic Arts,69,0.6,17.95,T,1.033333333,2.4,1,35,0.716666667,0.6,2007,0,0,3,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.56,0.77,0,0.17,1.51,69,17,7.3,18,Griptonite Games
694,The Simpsons Game,PS3,2,Action,Electronic Arts,71,0.39,17.95,T,1.033333333,2.4,1,35,0.716666667,0.39,2007,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.38,0.36,0,0.15,0.88,71,30,7.5,49,EA Redwood Shores
695,The Simpsons Game,PSP,1,Action,Electronic Arts,59,0.23,16.95,T,1.033333333,2.4,1,35,0.716666667,0.23,2007,0,0,3,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.24,0.54,0,0.3,1.07,59,7,6.7,15,"Electronic Arts, Rebellion"
696,The Simpsons Game,Wii,2,Action,Electronic Arts,64,0.47,17.95,T,1.033333333,2.4,1,35,0.716666667,0.47,2007,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.45,0.46,0,0.11,1.01,64,19,6.1,38,"Electronic Arts, Rebellion"
697,The Simpsons Game,X360,2,Action,Electronic Arts,71,0.55,17.95,T,1.033333333,2.4,1,35,0.716666667,0.55,2007,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.54,0.39,0,0.11,1.03,71,52,7.7,71,"Electronic Arts, EA Redwood Shores"
698,The Sims 2,DS,1,Simulation,Electronic Arts,70,0.83,17.95,E10+,55.93333333,122.7,34.91666667,20,29.7,0.83,2005,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81,0.05,0,0.07,0.93,70,13,6.1,24,Griptonite Games
699,The Sims 2,PSP,1,Simulation,Electronic Arts,65,0.46,14.95,T,55.93333333,122.7,34.91666667,20,29.7,0.46,2005,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,0.55,0,0.33,1.37,65,17,6.9,32,Maxis
700,The Sims 2: Castaway,DS,1,Simulation,Electronic Arts,66,0.66,16.95,E,8,8,8,1,8,0.66,2007,1,0,3,9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62,0.04,0,0.06,0.71,66,8,4,5,Full Fat
701,The Sims 2: Castaway,PSP,1,Simulation,Electronic Arts,64,0.08,17.95,E10+,8,8,8,1,8,0.08,2007,1,0,3,9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.46,0,0.25,0.79,64,5,7.3,18,Maxis
702,The Sims 2: Castaway,Wii,1,Simulation,Electronic Arts,73,0.45,17.95,T,8,8,8,1,8,0.45,2007,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44,0.63,0,0.14,1.2,73,19,8.2,10,Maxis
703,The Sims 2: Pets,DS,1,Simulation,Electronic Arts,49,0.97,14.95,E,27.7,31.55,27.7,2,23.85,0.97,2006,1,0,2,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0.93,0,0.22,2.07,49,5,5.2,24,Full Fat
704,The Sims 2: Pets,PSP,1,Simulation,Electronic Arts,57,0.21,17.95,T,27.7,31.55,27.7,2,23.85,0.21,2006,1,0,2,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19,0.38,0,0.22,0.79,57,9,7.3,10,Maxis
705,The Sims 2: Pets,Wii,1,Simulation,Electronic Arts,65,0.43,22.95,T,27.7,31.55,27.7,2,23.85,0.43,2007,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41,0.02,0,0.04,0.47,65,15,7.3,4,Maxis
706,The Spiderwick Chronicles,DS,1,Action,Vivendi Games,60,0.06,12.95,E10+,5.333333333,6.583333333,5,3,4.083333333,0.06,2008,0,0,4,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07,0,0,0.01,0.08,60,8,NA,NA,Stormfront Studios
707,The Spiderwick Chronicles,Wii,2,Action,Vivendi Games,62,0.16,16.95,E10+,5.333333333,6.583333333,5,3,4.083333333,0.16,2008,0,0,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,0.01,0.19,62,13,NA,NA,Stormfront Studios
708,The Spiderwick Chronicles,X360,2,Action,Vivendi Games,59,0.07,14.95,E10+,5.333333333,6.583333333,5,3,4.083333333,0.07,2008,0,0,3,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0.01,0,0.01,0.11,59,40,NA,NA,Stormfront Studios
709,The Warriors,PSP,1,Action,Take-Two Interactive,52,0.24,17.95,M,12.56666667,16.75,10.45,14,9,0.24,2007,0,0,3,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23,0.01,0,0.02,0.27,81,36,7.8,21,"Rockstar Toronto, Rockstar Leeds"
710,The World Ends With You,DS,1,Role-Playing,Square Enix,88,0.37,17.95,T,48.66666667,195.55,30,151,26.11666667,0.37,2007,0,0,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,0.04,0.21,0.04,0.78,88,59,8.9,283,Jupiter Corporation
711,Thrillville,PSP,1,Strategy,Atari,72,0.2,14.95,E10+,8.233333333,8.233333333,8.233333333,1,8.233333333,0.2,2006,0,0,2,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.18,0,0,0.02,0.2,72,13,2.8,39,Frontier Developments
712,Thrillville: Off the Rails,PSP,1,Strategy,LucasArts,72,0.08,16.95,E10+,12.15,21.43333333,9.633333333,7,7.733333333,0.08,2007,1,0,3,9,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09,0,0,0.01,0.1,72,7,0.6,24,Frontier Developments
713,Thrillville: Off the Rails,Wii,4,Strategy,LucasArts,70,0.37,16.95,E10+,12.15,21.43333333,9.633333333,7,7.733333333,0.37,2007,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.38,0.02,0,0.03,0.44,70,14,2.8,40,Frontier Developments
714,Thrillville: Off the Rails,X360,4,Strategy,LucasArts,73,0.12,17.95,E10+,12.15,21.43333333,9.633333333,7,7.733333333,0.12,2007,1,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13,0.02,0,0.01,0.16,73,24,2.8,34,Frontier Developments
715,Tiger Woods PGA Tour 07,PS3,4,Sports,Electronic Arts,81,0.32,14.95,E,10,10,10,1,10,0.32,2006,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31,0.12,0,0.07,0.5,81,30,NA,NA,EA Redwood Shores
716,Tiger Woods PGA Tour 07,PSP,1,Sports,Electronic Arts,78,0.21,12.95,E,10,10,10,1,10,0.21,2006,1,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.04,0,0.03,0.27,78,23,NA,NA,Team Fusion
717,Tiger Woods PGA Tour 07,Wii,4,Sports,Electronic Arts,71,0.46,17.95,E,10,10,10,1,10,0.46,2007,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.43,0,0,0.04,0.47,71,41,6.9,44,EA Redwood Shores
718,Tiger Woods PGA Tour 07,X360,1,Sports,Electronic Arts,80,0.45,9.95,E,10,10,10,1,10,0.45,2006,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,0,0,0.04,0.48,80,44,7.9,21,EA Redwood Shores
719,Time Crisis 4,PS3,2,Shooter,Namco Bandai Games,60,0.33,24.95,T,1.216666667,1.55,1,7,0.783333333,0.33,2007,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32,0.32,0.05,0.14,0.83,60,52,7.4,21,Nex Entertainment
720,TimeShift,PS3,1,Shooter,Vivendi Games,70,0.11,16.95,M,8.5,11.85,8.916666667,78,6.35,0.11,2007,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,0,0.01,0.16,70,16,6.3,27,Saber Interactive
721,TimeShift,X360,1,Shooter,Vivendi Games,70,0.32,12.95,M,8.5,11.85,8.916666667,78,6.35,0.32,2007,0,0,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36,0.02,0,0.03,0.41,70,58,7.9,63,Saber Interactive
722,TMNT,Wii,1,Action,Ubisoft,60,0.16,17.95,E10+,4.916666667,6.466666667,5,32,3.466666667,0.16,2007,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3,0.03,0,0.03,0.36,60,17,5.9,11,Ubisoft Montreal
723,TMNT,X360,1,Action,Ubisoft,58,0.28,19.95,E10+,4.916666667,6.466666667,5,32,3.466666667,0.28,2007,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.48,0.03,0,0.05,0.56,58,31,6.3,32,Ubisoft Montreal
724,TNA iMPACT!,PS3,4,Fighting,Midway Games,64,0.21,12.95,T,15.88333333,28.61666667,8.25,8,9.033333333,0.21,2008,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.22,0.12,0,0.06,0.4,NA,NA,NA,NA,
