,Title,Console,Max_Players,Genres,Publishers,Review_Score,US_Sales,Used_Price,Release.Rating,Length.All.PlayStyles.Average,Length.All.PlayStyles.Leisure,Length.All.PlayStyles.Median,Length.All.PlayStyles.Polled,Length.All.PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main...Extras.Average,Length.Main...Extras.Leisure,Length.Main...Extras.Median,Length.Main...Extras.Polled,Length.Main...Extras.Rushed,Length.Main.Story.Average,Length.Main.Story.Leisure,Length.Main.Story.Median,Length.Main.Story.Polled,Length.Main.Story.Rushed,US.Sales..millions.,YearReleased,Publisher,Sequel,Re.release,Lifecycle,LifecycleSq,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,GBA,GCN,NDS,Wii,PS2,PS3,PSP,Xbox,X360,Action,Adventure,Educational,Racing,RPG,Simulation,Sports,Strategy,X2K,Acclaim,Activision,Atari,Capcom,Disney,Eidos,EA,Infograme,Konami,Microsoft,Midway,Namco,Nintendo,Rockstar,Sony,Sega,THQ,SquareEnix,Ubisoft,Adult,Anime,Arcade,Battlemech,Boardgame,Cards,Casino,Chess,Comics,Cyberpunk,Detective,Fighting,Flight,Helicoptor,HistoricalBattle,Horror,InteractiveFiction,InteractiveFictionGraphics,InteractiveMovie,Managerial,MartialArts,MedievalFantasy,Meditative,MentalTraining,Naval,Paddle,PersistentUniverse,Pinball,PostApocalyptic,Puzzle,RealTime,RhythmAction,SciFi,Shooter,Spy,Stealth,SurvivalHorror,Tank,Train,TurnBased,VideoBackdrop,VisualNovel,Ecology,Language,Geography,Graphics,Health,History,Maths,Music,PreSchool,Reading,Religion,Science,Sociology,Typing,AmericanFootball,Basketball,Baseball,Boxing,Bowling,Cricket,Fishing,Cycling,Golf,Hockey,Horse,Hunting,Motorcycle,OffRoad,Olympiad,Paintball,PingPong,Pool,Rugby,Sailing,Skateboarding,Snowboarding,Soccer,Surfing,Tennis,Tricks,Volleyball,Wakeboarding,Wrestling,FirstPerson,Platform,Isometric,SideScrolling,TopDown,ThirdPerson
137,Final Fantasy III,Nintendo DS,1,Role-Playing (RPG),SquareEnix,77,0.86,17.95,E,51.06666667,98.15,44,849,30.96666667,89.7,118.6166667,87.26666667,130,69.73333333,52.95,87.43333333,48.8,466,36.43333333,27.71666667,44.05,25.9,253,20.6,0.86,2006,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,1,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
138,Final Fantasy IV,Nintendo DS,1,Role-Playing (RPG),SquareEnix,85,0.48,17.95,T,38.33333333,61.35,35.38333333,152,24.83333333,55.65,68.25,52,16,42.7,40.03333333,62.73333333,39.21666667,76,29.96666667,31.55,50.06666667,31.08333333,60,22.06666667,0.48,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,1,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,Final Fantasy Tactics A2: Grimoire of the Rift,Nintendo DS,1,"Role-Playing (RPG),Strategy",SquareEnix,80,0.36,17.95,E,79.46666667,129.95,75,67,48.2,117.1666667,148.1833333,110.25,14,81.85,81.4,102.95,80,35,55.33333333,46.36666667,52.08333333,50,18,33.68333333,0.36,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,Final Fantasy Tactics,Sony PSP,1,"Role-Playing (RPG),Strategy",SquareEnix,88,0.44,17.95,M,58.16666667,102.0333333,50,113,33.75,87.48333333,112.8666667,84,21,67.86666667,65.06666667,105.3166667,56.2,45,43.33333333,38.48333333,64.11666667,38,47,25.81666667,0.44,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,1,3,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141,Final Fantasy XII: Revenant Wings,Nintendo DS,1,"Role-Playing (RPG),Strategy",SquareEnix,81,0.33,19.95,T,38.55,67.38333333,30.98333333,41,27.38333333,54.41666667,76.53333333,51.71666667,10,39.18333333,34.4,51.21666667,30.5,25,27.11666667,29.36666667,34.86666667,30.1,6,24.86666667,0.33,2007,"ak tronic Software & Services GmbH, Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,0,3,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,Final Fantasy,Sony PSP,1,Role-Playing (RPG),SquareEnix,67,0.35,17.95,T,22.4,41.1,20,344,13.9,34.81666667,46.95,33,39,25.45,25.01666667,42.5,23,129,17.25,17.71666667,35.55,16.95,176,11.96666667,0.35,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,Final Fantasy: Crystal Chronicles - Echoes of Time,Nintendo DS,1,Action,SquareEnix,75,0.11,24.95,T,17.93333333,23.31666667,18.36666667,17,14.45,27,27,27,1,27,22.6,25.63333333,22.96666667,4,19.38333333,15.61666667,17.83333333,15.7,12,13.2,0.11,2007,"Square Enix Co., Ltd., Square Enix, Inc., Square Enix, Ltd.",1,0,3,9,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
144,Fire Emblem: Radiant Dawn,Nintendo Wii,1,"Role-Playing (RPG),Strategy",Nintendo,78,0.26,34.95,T,50.18333333,99.5,47.83333333,70,30.83333333,55.51666667,62.61666667,55,7,49.61666667,63.76666667,105.65,58.83333333,20,47.15,43,55.75,42,43,27.58333333,0.26,2007,"Nintendo Australia Pty., Ltd., Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,Fire Emblem: Shadow Dragon,Nintendo DS,1,"Role-Playing (RPG),Strategy",Nintendo,81,0.25,19.95,M,23.31666667,36.86666667,21.85,71,16.86666667,36.88333333,40.11666667,34.5,6,34.26666667,26.1,38.16666667,24.3,16,18.68333333,20.75,26.68333333,20,49,15.76666667,0.25,2008,"Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH",1,0,4,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146,FlatOut: Head On,Sony PSP,1,"Racing / Driving,Sports",,74,0.14,9.95,E,21.8,32,23,21,16.45,40.8,41.21666667,40.8,2,40.4,20.98333333,26.23333333,24,13,16.83333333,17.25,21.93333333,14.5,6,13.18333333,0.14,2008,"Empire Interactive Entertainment, Empire Interactive Europe Ltd.",1,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
147,FlatOut: Ultimate Carnage,X360,1,Racing / Driving,,80,0.07,16.95,E,21.8,32,23,21,16.45,40.8,41.21666667,40.8,2,40.4,20.98333333,26.23333333,24,13,16.83333333,17.25,21.93333333,14.5,6,13.18333333,0.07,2007,Empire Interactive Entertainment,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
148,"Flower, Sun and Rain",Nintendo DS,1,Adventure,,54,0.04,23.95,M,10.15,14.58333333,8.233333333,6,8.333333333,7.5,7.5,7.5,1,7.5,8.816666667,8.983333333,8.816666667,2,8.633333333,11.91666667,14.96666667,8,3,8.866666667,0.04,2008,"Marvelous Entertainment Inc., Rising Star Games Ltd.",0,0,4,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,Folklore,PlayStation 3,1,"Action,Role-Playing (RPG)",Sony,75,0.18,24.95,E,20.78333333,39.35,16.65,49,14.61666667,41.13333333,45.56666667,41.13333333,2,36.7,25.63333333,42.43333333,24.11666667,22,19.43333333,14.86666667,22.11666667,13.1,25,12.25,0.18,2007,"Sony Computer Entertainment America, Inc., Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment Incorporated",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,Ford Racing 3,Nintendo DS,1,"Action,Racing / Driving",,49,0.1,14.95,E,7.1,8.3,8.016666667,6,5.433333333,8.4,8.75,8.466666667,4,8,5.666666667,5.666666667,5.666666667,1,5.666666667,3.333333333,3.333333333,3.333333333,1,3.333333333,0.1,2005,"Destination Software, Inc.",1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
151,Forza Motorsport 2,X360,2,Racing / Driving,Microsoft,90,2.48,12.95,T,59.55,73.93333333,58.21666667,15,49.43333333,70.5,78.96666667,67.38333333,4,63.56666667,57.4,64.1,55,5,48.1,54.06666667,57.06666667,54.2,6,50.06666667,2.48,2007,Microsoft Games Studios,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
152,Full Auto 2: Battlelines,PlayStation 3,2,"Action,Racing / Driving",Sega,67,0.14,14.95,T,10.03333333,11.15,9.583333333,4,9.15,12.5,12.5,12.5,1,12.5,10.18333333,10.18333333,10.18333333,1,10.18333333,8.75,8.866666667,8.75,2,8.616666667,0.14,2006,"SEGA Europe Ltd., SEGA of America, Inc.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,Fuzion Frenzy 2,X360,4,"Action,Sports",Microsoft,49,0.12,14.95,T,4.366666667,6.516666667,3.75,4,2.516666667,9,9,9,1,9,5,5,5,1,5,1.75,2.116666667,1.75,2,1.366666667,0.12,2006,Microsoft Games Studios,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
154,Gears of War 2,X360,2,Action,Microsoft,93,3.9,24.95,E,12.56666667,107.1333333,10,256,8.666666667,95.4,152.85,110,5,58.35,13.71666667,35.91666667,12,57,10.41666667,10.08333333,13.01666667,10,194,8.05,3.9,2008,Microsoft Games Studios,1,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,Gears of War,X360,2,Action,Microsoft,94,3.7,19.95,M,10.83333333,105.0666667,9.433333333,310,7.066666667,29,111,15,15,14.5,12.15,21.78333333,11,73,8.783333333,9.183333333,12.88333333,9,222,6.533333333,3.7,2006,Microsoft Games Studios,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,God of War: Chains of Olympus,Sony PSP,1,Action,Sony,91,1.54,17.95,T,6.033333333,14.91666667,5.666666667,332,4.25,9.216666667,16.46666667,8.666666667,39,6.016666667,6.25,8.05,6,70,4.933333333,5.416666667,7.866666667,5.466666667,223,4.05,1.54,2008,"Sony Computer Entertainment America, Inc., SCEE, Sony Computer Entertainment Europe Ltd.",1,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,Golden Axe,X360,2,Action,Sega,45,0.15,14.95,M,1.183333333,3.433333333,1,58,0.7,1.383333333,1.716666667,1.5,9,1.033333333,1.116666667,1.216666667,1.083333333,4,1.05,1.15,3.366666667,0.75,45,0.633333333,0.15,2007,SEGA Corporation,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
158,Grand Theft Auto IV,PlayStation 3,1,"Action,Racing / Driving",Rockstar,98,3.91,24.95,E,38.88333333,152.7166667,32,824,21.71666667,82.95,175.7333333,80,73,53.23333333,41.86666667,71.96666667,40,350,28.46666667,28.25,46.88333333,28,401,18.05,3.91,2008,"Rockstar Games, Inc.",1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
159,Grand Theft Auto IV,X360,1,"Action,Racing / Driving",Rockstar,98,5.76,24.95,E,38.88333333,152.7166667,32,824,21.71666667,82.95,175.7333333,80,73,53.23333333,41.86666667,71.96666667,40,350,28.46666667,28.25,46.88333333,28,401,18.05,5.76,2008,"Rockstar Games, Inc.",1,0,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
160,Grand Theft Auto: Liberty City Stories,Sony PSP,1,"Action,Racing / Driving","Capcom,Rockstar",88,2.97,17.95,E,20.26666667,44.8,14.96666667,60,12.33333333,46.66666667,59.46666667,47.23333333,7,33.2,26.55,39.13333333,20,11,18.63333333,14.21666667,21.9,13.85,42,10.53333333,2.97,2005,"Capcom Co., Ltd., Rockstar Games, Inc.",1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,Grand Theft Auto: Vice City Stories,Sony PSP,1,"Action,Racing / Driving",Rockstar,86,1.72,17.95,E,21.03333333,39.56666667,17.23333333,45,14.06666667,45.61666667,52.96666667,46.25,4,37.96666667,25.71666667,32.66666667,25,9,20.03333333,16.65,27.83333333,16.3,32,12.73333333,1.72,2006,"Rockstar Games, Inc.",1,0,2,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,GRID,PlayStation 3,1,"Racing / Driving,Simulation,Sports",,87,0.31,24.95,T,28.58333333,106.4166667,23.13333333,78,17.16666667,47.18333333,114.6333333,37.4,21,28.63333333,24.56666667,34.31666667,24.75,16,18.31666667,20.61666667,40.65,22,41,14.9,0.31,2008,"Codemasters Software Company Limited, The",0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
163,GRID,X360,1,"Racing / Driving,Simulation,Sports",,87,0.35,19.95,E,28.58333333,106.4166667,23.13333333,78,17.16666667,47.18333333,114.6333333,37.4,21,28.63333333,24.56666667,34.31666667,24.75,16,18.31666667,20.61666667,40.65,22,41,14.9,0.35,2008,"Codemasters Software Company Limited, The",0,0,3,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
164,Guitar Hero II,X360,2,"Action,Simulation",Activision,92,2.04,17.95,T,13.41666667,28.21666667,9.5,53,6.566666667,30,37.5,30,2,22.5,22.01666667,33,20,15,13.5,8.9,19.46666667,9,36,5.316666667,2.04,2007,"Activision Publishing, Inc., Activision (UK) Limited, RedOctane, Inc.",1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,Guitar Hero III: Legends of Rock,Nintendo Wii,2,"Action,Simulation",Activision,86,3.19,49.95,T,15.18333333,56,8.833333333,86,7.5,18.9,25.71666667,24,5,13.46666667,27.06666667,60.63333333,15.5,29,12.13333333,8.216666667,19.05,8,52,5.55,3.19,2007,"Activision Publishing, Inc., RedOctane, Inc.",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
